SMILES,ALDH1_inhibition,MinAbsEStateIndex,MinEStateIndex,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPLOW,Chi4n,Chi4v,PEOE_VSA7,SMR_VSA1,SMR_VSA5,SlogP_VSA2,SlogP_VSA5,EState_VSA10,EState_VSA2,VSA_EState2,VSA_EState8,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticRings,NumSaturatedRings,MolMR,PMI1
Clc1nccc2c1ccc1ccccc12,0,1.1902558318785492,0.8352902874378869,-0.4329637127584571,-1.1376690397827638,0.7710101425938267,1.43262022328732,-0.48123112712276067,-0.6349003789200258,-0.5125418158375701,-1.3520654283080038,-1.0906944338037374,-1.3189705926628743,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-0.9167352310516045,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.9682095657558739,-0.8852386185923564
C#CCCCCCCCCCCCC(O)CC(O)CO,0,0.026564682088996643,-0.05583469316915164,-0.5207683627661527,-0.6416005734477715,0.06415786821891271,0.2116815044669956,-0.0524838625195825,-0.45163761423968435,-1.1194603887796042,0.4606787757669337,4.294612872092424,0.5486137513520634,3.5707127621165013,0.31591058207659445,0.22275888924816847,-1.2520384002529585,-0.9030266877344021,3.074449631916452,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.06500285046614633,-0.3822647626806186
C#CCCCCCCCCCCCC(O)CC(O)CO,0,0.026564682088996643,-0.05583469316915164,-0.5207683627661527,-0.6416005734477715,0.06415786821891271,0.2116815044669956,-0.0524838625195825,-0.45163761423968435,-1.1194603887796042,0.4606787757669337,4.294612872092424,0.5486137513520634,3.5707127621165013,0.31591058207659445,0.22275888924816847,-1.2520384002529585,-0.9030266877344021,3.074449631916452,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.06500285046614633,-0.43506458924841246
Nc1nc2cc(Cl)ccc2o1,0,-0.34564287631505464,0.5711085462944976,1.1262755714827795,-1.236819009126807,2.132476865502887,1.444902502439519,-1.4201514976184288,-1.4696443814297437,-0.7729397284646617,-0.8293902885279163,-1.0906944338037374,-1.3189705926628743,-1.148288277296157,-1.0878422188329833,-0.4668969654267529,-0.9314400682046818,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.9542783268747024,-1.2128127835651277
[NH3+]CCc1c[nH]c2ccccc12,0,2.7002826893676417,1.0950219495954303,0.02259360320197203,-1.2605810637061399,1.609537030614085,-0.7212515096801732,-0.8372837397397337,-1.112537849522785,-1.1978412726697407,-0.6736087731506724,-0.7032985916713811,-0.8996666763399843,-0.8075487412231509,-1.0878422188329833,-1.0583725169632412,-0.9853132514973386,-0.4385996383836943,-0.2477702897735975,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.6547591595034181,-1.0504695468283765
NNc1nncc2ccccc12,0,1.3322576736154914,0.8597152665042177,0.32771971036509373,-1.4132501932681554,0.9618804550903157,0.5551402140319863,-1.2138088254532435,-1.4296193437496787,-1.9500585438549276,-1.3520654283080038,-1.0906944338037374,-0.9849638470592289,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-1.2520384002529585,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.7688447907652074,-0.9820684267435983
Nc1ccccc1SCc1ccccc1Cl,0,2.121266088723107,0.9954283937878962,0.6522056110927656,-1.159809422164841,0.5963422903065416,1.1922978616304436,-0.9766466122597872,-0.2216620425875713,-0.4130953957428967,-1.3520654283080038,-0.4482343634968418,-1.6382799119240752,-0.8075487412231509,-1.0878422188329833,-1.0583725169632412,-1.1616724154443743,-0.802431837580609,-0.8470035912985933,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.607994967717863,-0.6249743137645458
[S-]c1nccc(-c2ccc(Cl)cc2)n1,0,0.3855653951962707,0.6968797793034129,0.15460625314166582,-1.4989978282749923,0.6261202332040832,1.1926667968746725,-1.2255468089328245,-1.2102057930388848,-0.7729397284646617,-1.3520654283080038,-0.7795843967105988,-0.9996612734016732,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-0.5949836580438644,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.2593771933692717,-0.984401534070067
c1ccc(Oc2ccc(-c3cc[nH]n3)cc2)cc1,0,2.1604065963680643,1.002160743651672,0.14329051948651655,-1.2534595611369965,0.6351402225871233,1.3264768736136758,-0.6363027870404799,-0.9432866011703369,0.7965520253890261,-0.7915592237932503,-1.0906944338037374,-0.9849638470592289,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-1.2520384002529585,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.6708540342515712,-0.9443672072062089
Nc1[nH]nc2cccc(Cl)c12,0,1.0026170346025876,0.8030155391709806,0.657718172426044,-1.0529683736115507,1.7081361856895172,1.337643303605469,-1.2955548143027573,-1.2802911198254268,-1.1653126669280838,-1.3520654283080038,-1.0906944338037374,-0.9849638470592289,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-1.2520384002529585,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.8555796027632148,-0.8834896349373358
c1ccc2c(c1)[nH]c1c3ccccc3sc21,0,3.742743482613601,1.274330068004709,0.5010105049543611,-0.6861814432686348,1.8832288466103286,1.864225452163284,-0.11635275262980001,0.457445064221251,-1.1653126669280838,-1.3520654283080038,-1.0906944338037374,-1.3189705926628743,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-0.9634336919597786,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.6401749086103542,-0.9669314413661035
Nc1nc2ccc(Cl)cc2s1,0,1.2580142864504238,0.8469450576453806,1.1976381488026842,-1.3447722899566616,2.0573060709364666,1.496862413828955,-1.4221810091351879,-0.7928460044719597,-0.7729397284646617,-1.3520654283080038,-1.0906944338037374,-1.3189705926628743,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-0.9157197632244778,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.6886292929659588,-1.1659989918066869
Nc1nc(N)nc(COc2ccccc2)n1,0,-0.6239842641278178,0.5232325294241362,1.2348827830633649,-1.154434794401632,0.6683614615667283,0.5655950152958037,-1.1646934185594313,-1.3882579917485494,-1.1653126669280838,-0.7915592237932503,-0.6920727693468469,-0.6803519541404721,-0.7915663952932512,-1.0878422188329833,0.7612492113105905,-0.3096102246886583,-0.7231380138006627,-0.7346473472626565,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.1970341800292197,-0.9036086884965048
Nc1[nH]ncc1-c1ccc(Cl)cc1,0,1.2047578381486366,0.8377847001527785,-0.07129358030456319,-1.1135276051884122,1.1908751182268653,1.2407659593373517,-1.1936700147590191,-1.311364517413163,-0.8054683342063186,-1.3520654283080038,-1.0906944338037374,-0.9849638470592289,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-1.2520384002529585,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.4801390682958588,-1.110939104956865
Nc1nc(Cl)cc(-c2ccccc2)n1,0,-0.2598066115198361,0.585872784174166,0.15474961432401763,-1.1833868143482262,0.9496806650515021,0.957986750345375,-1.1589326534870676,-1.2306927873874336,-1.9500585438549276,-1.3520654283080038,-1.0906944338037374,-0.9996612734016732,-1.148288277296157,-1.0878422188329833,-0.47341875158739716,-0.6045082087394377,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.3170709935334484,-0.7939688089209921
Nc1ccnn1Cc1ccncc1,0,1.6127631298998533,0.907963513244772,0.8002767993145432,-1.4547155180962303,0.8493378946862332,0.6809330883408964,-1.212283885711643,-1.4283351526287698,-0.4130953957428967,-1.3520654283080038,-0.6958210720572023,-0.6923627707493787,-0.8075487412231509,-1.0878422188329833,-1.0583725169632412,-0.92852055452023,-0.5387798735122875,-0.6805498964305389,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.6443150003730906,-1.0145180393395166
Nc1ccn(Cc2ccccc2)n1,0,1.1819811791033268,0.8338670085680933,0.5104505062884007,-1.63880813216744,1.0459303348828708,0.8255779529393277,-1.116999199143742,-1.348093458409013,-1.1978412726697407,-1.3520654283080038,-0.6958210720572023,-1.0116720900105796,-0.8075487412231509,-1.0878422188329833,-1.0583725169632412,-1.2520384002529585,-0.5084482316283212,-0.7346473472626565,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.5399207533995065,-1.0538976856088305
c1ccc2nc3cc4[nH]cnc4cc3nc2c1,0,2.384256772389645,1.040664017950397,0.504056597559885,-1.0383687515912807,1.0248364652511828,1.2358151865159708,-0.3383808035080693,-0.6923988083358015,-0.38056679000123983,-1.3520654283080038,-1.0906944338037374,-0.3610426348792712,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,0.10366791544908248,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.8528456375923688,-1.0697200670096718
Clc1cccc(Oc2ncccn2)c1,0,0.21563713065286239,0.6676513252673066,1.2193239014304436,-1.416162680812378,0.8911441652232066,1.167207286285267,-1.3670543103965156,-1.4137273438708653,-0.38056679000123983,-0.7915592237932503,-1.0906944338037374,-0.9996612734016732,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-0.6064656689370242,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.4748412378031852,-0.8783453829996789
NNc1nc2c(Cl)ccc(Cl)c2s1,0,1.2397801105626831,0.8438086943496503,1.1578717122902593,-0.7116735970549315,1.6025335864269903,0.6753579787183926,-1.3359816946251775,-0.46235639068132467,-1.1653126669280838,-1.3520654283080038,-1.0906944338037374,-1.3189705926628743,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-0.9103215368249499,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.290572372204145,-0.30083747786727155
NC1=[NH+]c2ccccc2Oc2ccccc21,0,1.3588071088657203,0.8642818931921379,0.266251792472832,-0.0807058744567197,0.6633311573773936,-1.2751544941760298,-0.6090625616662081,-0.9203469042086225,-0.38056679000123983,-0.20081512682792532,-1.0906944338037374,-1.2644083606270975,-0.8075487412231509,-1.0878422188329833,-1.0583725169632412,-0.9933040471545346,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,0.46938513817309535,-0.5335072233225513,-1.0809790246521915,-0.8058661212866991
c1ccc(CSCCc2ccncc2)cc1,0,3.2503980060770994,1.1896443497723777,0.5132426769738792,-1.6751236318104543,0.8970495826815154,1.158909681226879,-0.8613174256066327,-0.36693625097848925,0.34176994745718237,-1.3520654283080038,-0.35620413888478664,-0.9504016348996793,-0.4668092051501447,-1.0878422188329833,-1.0583725169632412,-0.9220903956488333,-0.802431837580609,-0.17821642441801774,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.6706031093041969,-0.8548229873887042
c1ccc(SCCc2ccncc2)cc1,0,3.2357259976021147,1.1871206958853642,0.5151348054453774,-1.6852951286134297,0.9606238064266897,1.2065841298203872,-1.005312425586006,-0.5118988666002089,0.39457662025818696,-1.3520654283080038,-0.4079329741510799,-0.9504016348996793,-0.8075487412231509,-1.0878422188329833,-1.0583725169632412,-0.8127910071587551,-0.802431837580609,-0.4724827778454709,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.9280615741760104,-0.9207753036654193
c1ccc(-c2noc(-c3ccccc3-c3ccccc3)n2)cc1,0,1.0478976218832123,0.8108040113690332,-0.6820095834429498,-0.35902164775959944,0.632240738242156,1.2862093690871053,0.1628054041014029,-0.2703369653816292,-0.8379969399479754,-0.8168540868549014,-1.0906944338037374,-0.9885978538214873,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-0.877319045997157,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,0.2791714886717962,0.015672096871729352
c1ccc2oc(Cc3ccc(Cc4nc5ccccc5o4)cc3)nc2c1,0,1.6159053052220984,0.9085039820551044,-0.2533797337018085,-0.746822931657579,0.9715334404134941,1.0961033445670327,0.6772969939401721,0.16292968341046127,0.33912187544229044,-0.30671514874782896,-0.3159027495390247,-0.9996612734016732,0.2547581669464237,-1.0878422188329833,-1.0583725169632412,-0.5072565572528026,-0.802431837580609,-0.7789088979434801,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,0.7273329135479619,-0.22107273380151535
[NH3+]CCc1c[nH]c2ccccc12,0,2.7002826893676417,1.0950219495954303,0.02259360320197203,-1.2605810637061399,1.609537030614085,-0.7212515096801732,-0.8372837397397337,-1.112537849522785,-1.1978412726697407,-0.6736087731506724,-0.7032985916713811,-0.8996666763399843,-0.8075487412231509,-1.0878422188329833,-1.0583725169632412,-0.9853132514973386,-0.4385996383836943,-0.2477702897735975,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.6547591595034181,-1.0292096001723359
Nc1nc2cc(Cl)ccc2o1,0,-0.34564287631505464,0.5711085462944976,1.1262755714827795,-1.236819009126807,2.132476865502887,1.444902502439519,-1.4201514976184288,-1.4696443814297437,-0.7729397284646617,-0.8293902885279163,-1.0906944338037374,-1.3189705926628743,-1.148288277296157,-1.0878422188329833,-0.4668969654267529,-0.9314400682046818,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.9542783268747024,-1.2124894667126953
Clc1ccc(CSc2ncccn2)cc1,0,1.943825201489883,0.9649077336107459,0.6705643239875434,-1.4676220598963186,1.052651082050654,1.2921230325591717,-1.2577860778927812,-0.755113842062502,-0.4130953957428967,-1.3520654283080038,-0.43248994392400447,-0.9996612734016732,-0.8075487412231509,-1.0878422188329833,-1.0583725169632412,-0.57196585808485,-0.802431837580609,-0.7789088979434801,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.0256855820034618,-0.9464356789922435
Fc1ccc(-c2nnc(Cc3nnc(-c4ccc(F)cc4)o3)o2)cc1,0,-0.39805264696892706,0.2311582373913441,0.46343177209916375,-0.34995977523239946,1.4657470481476418,1.202288400650752,-0.19876282790054542,-0.5748229070046162,1.188924963852448,0.7323078918670589,-0.7032985916713811,-0.33164778219438257,-0.4267209051995886,0.11905572644306225,3.0343158219237627,-1.2520384002529585,-0.802431837580609,-0.9351261356405043,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.1192783900264733,0.07098263436773314
Nc1cc(N)nc(SCc2ccccc2)n1,0,0.5659293506441657,0.7279032208464912,0.6902752400933213,-1.2015785958971548,0.8623829841494971,0.8665075428502557,-1.1048865457730044,-0.6720670709095419,-1.5902142111331625,-1.3520654283080038,-0.43248994392400447,-0.9996612734016732,-0.8075487412231509,-1.0878422188329833,-1.0583725169632412,-0.5782839420373677,-0.802431837580609,-0.7789088979434801,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.8450764330897086,-0.770604410989017
N#CCSc1nnc(N)s1,0,0.5345273272042648,0.7225019263577842,4.584595523717117,-1.378545883376832,2.43688148844831,1.4595096581120408,-1.9411258119597177,-0.9989813603137707,-1.9500585438549276,-1.3520654283080038,-0.8288643027537995,-0.6163948892960339,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-1.2520384002529585,-0.802431837580609,-0.004331761029068038,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-2.0855641531140443,-1.1198737037475535
c1csc(-c2nn[n-]n2)c1,0,1.3390286705249455,0.8608799095521437,1.888738061570433,-1.7569666028042639,1.9311642753329834,1.6356975992965817,-1.6772885383454355,-1.2989810981870147,-1.2097028647261436,-1.3520654283080038,-1.0906944338037374,-0.6509571014555835,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-1.1694668451286012,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-2.284334586898123,-1.230459692450337
c1ccc2c(-n3cccn3)cccc2c1,0,3.3279199206125303,1.2029784806297608,-0.1053383568764543,-1.2436983464187874,0.6367783972000582,1.0077235542793996,-0.5599292307205309,-0.8789704579007296,-0.8169314037434386,-1.3520654283080038,-1.0906944338037374,-1.0116720900105796,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-1.2520384002529585,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.1191906331476014,-0.8453577821536039
c1cncc(-c2cc(-c3cc(-c4cccnc4)[nH]n3)n[nH]2)c1,0,2.0169956454461504,0.9774933912335304,0.14363775792671077,-0.6206843835108913,1.5427620500591894,1.5042370256108424,-0.15283711165436786,-0.5361476758359329,0.40417908692560417,-1.3520654283080038,-1.0906944338037374,0.30697085632801935,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-0.5763749273922422,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.09838060289987915,-0.7059565859798366
Nc1ncnc2[nH]c(Cl)nc12,0,0.046124629077578604,0.6384943844008096,2.1783776247716657,-1.0366274198951861,1.8898405317034448,1.0956554203217088,-1.5160917551488597,-1.5442672775018604,-1.1997091465471268,-1.3520654283080038,-1.0906944338037374,-0.3610426348792712,-1.148288277296157,-1.0878422188329833,-0.5387898962345825,-0.08406565558931843,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-2.064368096710383,-1.1098885319252898
c1cc(Cc2cnc[nH]2)ccn1,0,2.4355738015981396,1.049490786313625,0.19064577652861836,-1.6547880984681778,1.370089598638577,1.2330398820880584,-1.2449454529320605,-1.4558403015046195,-0.8054683342063186,-1.3520654283080038,-0.7032985916713811,-0.6803519541404721,-0.4588180321851949,-1.0878422188329833,-1.0583725169632412,-0.35203908466361283,-0.802431837580609,-0.6805498964305389,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.8501539425803695,-1.1229960837278454
Clc1ccc(Nc2ccccc2)nn1,0,0.5144341373064754,0.7190458039820019,1.0246487449164414,-1.6235319507725805,0.8224705726585267,1.0180259347285472,-1.292566477248378,-1.414906864168372,-0.38056679000123983,-1.3520654283080038,-1.0906944338037374,-0.9849638470592289,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-1.2520384002529585,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.3229274871165015,-1.1116971230186818
Nc1nc(-c2ccccc2)c(-c2ccccc2)o1,0,-0.27280314371875625,0.5836373200209505,-0.30304377439145,-0.34133948459323205,1.0081000828997235,1.333824779925324,-0.4700652367406408,-0.8032936688380726,-1.9500585438549276,-0.8293902885279163,-1.0906944338037374,-1.3189705926628743,-1.148288277296157,-1.0878422188329833,-0.4668969654267529,-0.901216533819946,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.6117825140933217,0.08824284378496443
S=P(Nn1cnnc1)(c1ccccc1)c1ccccc1,0,3.2630608975851274,-0.9616127856114878,1.374917169050841,0.14853118677569108,-0.815561757827928,0.044534394296535516,-0.430140413477797,1.7667340972813013,-1.9500585438549276,-1.3520654283080038,-1.0906944338037374,-0.6853792720209351,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-1.2520384002529585,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,0.05256732346106421,0.4492986947765575
Nc1[nH]ncc1-c1ccc(F)cc1,0,-0.00026142708622555686,0.28825331966159184,-0.08756771127917128,-1.0915057416866212,1.227788163611571,1.228115770902393,-1.1936700147590191,-1.4126599314046113,-0.8054683342063186,-0.8325539080005597,-1.0906944338037374,-0.9849638470592289,-1.148288277296157,-0.48439324619496044,-0.48631280848805536,-1.2520384002529585,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.7193226219060835,-1.11081874971908
c1ccc(NCc2ccccn2)cc1,0,1.9633858592283044,0.9682722579714206,0.8962885026204935,-1.8366117744344033,0.7200601506459404,0.8319737341309181,-1.1023028685756024,-1.3357172990692772,-0.38056679000123983,-1.3520654283080038,-0.6958210720572023,-1.3189705926628743,-0.799557568258201,-1.0878422188329833,-1.0583725169632412,-0.9042632479250636,-0.5111498353588769,-0.8157935235108331,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.2642678626265824,-1.094824258663552
c1ccc(Oc2ccc3ccccc3n2)cc1,0,1.3921275410254026,0.8700131629279839,0.4756633705827874,-1.336929715377137,0.6726847891917227,1.2153828385936496,-0.6610797695257006,-0.964151937709494,-0.38056679000123983,-0.7915592237932503,-1.0906944338037374,-1.3189705926628743,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-0.8864297567133446,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.7788322469829327,-0.9594830214609317
c1ccc(C[n+]2cccc(-c3ccccc3)c2)cc1,0,2.4851862632441715,1.0580243611061146,-0.17429623379736942,-0.9621825133171934,0.9186723143877675,-0.1765179194871866,-0.18136883539270696,-0.5601749769085235,-1.1978412726697407,-0.8116470724907675,-0.6958210720572023,-1.6382799119240752,-0.8075487412231509,-1.0878422188329833,-1.0583725169632412,-1.2520384002529585,-0.4597766708333587,-0.9510371505911273,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.335784009713636,-0.5077805295918816
c1ccc(Oc2cnc3ccccc3n2)cc1,0,0.9644856309546082,0.7964567599010817,0.9568751321677295,-1.2583546308410212,0.7217183322200765,1.141613196190101,-0.7706674265432106,-1.0564385325590484,-0.38056679000123983,-0.7915592237932503,-1.0906944338037374,-0.9996612734016732,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-0.5389818464933157,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.8832264939565165,-0.9772320081274442
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,0,-0.9076822870716874,0.47443514632821837,1.0385060267335908,-0.9697767357187418,0.6035366569883054,0.8542700437644466,-1.2803425525878513,-1.046294864699533,0.3353861276875181,-1.3520654283080038,-1.0906944338037374,-0.6803519541404721,-1.148288277296157,-1.0878422188329833,0.5657464898699204,-0.3189384626199583,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.9529315505638677,-0.22118193280775444
Nc1nnc(-c2ccc(Cl)cc2)s1,0,0.8399349246464896,0.7750334575194966,0.567887278765122,-1.1139137981571672,1.53083253235608,1.4510168846749654,-1.3960048995287289,-0.9870246296034334,-1.1653126669280838,-1.3520654283080038,-1.0906944338037374,-0.9849638470592289,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-1.2520384002529585,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.4175830054721867,-1.1723950048857137
Nc1nnc(-c2ccc(F)cc2)s1,0,0.01605696637842315,0.2854464798777209,0.5317399333865916,-1.0915685586272297,1.5846217476292528,1.4425495979427783,-1.3960048995287289,-1.0883200435948819,-0.38056679000123983,-0.8325539080005597,-1.0906944338037374,-0.9849638470592289,-1.148288277296157,-0.48439324619496044,-0.48631280848805536,-1.2520384002529585,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.6567665590824114,-1.1756360471782075
Nc1[nH]nc(-c2ccccc2)c1-c1ccccc1,0,1.3035809380473085,0.8547827342400157,-0.6061731731020791,-0.38700787011604415,0.7719550295568216,1.1967931698104535,-0.3326706177511119,-0.6875901135082094,-1.5902142111331625,-1.3520654283080038,-1.0906944338037374,-0.9849638470592289,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-1.2520384002529585,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-0.5130837899818342,-0.18784860427285796
c1ccc2[nH]c3c4ccccc4nc-3nc2c1,0,2.015771993211977,0.9772829173422163,0.36552759288039655,-0.4028859347533347,0.9047874506335827,1.142225318664102,-0.19396527031558586,-0.5707827599190751,-0.7729397284646617,-1.3520654283080038,-1.0906944338037374,-0.6803519541404721,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-0.22442658278176875,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,1.6164522423393763,-0.5335072233225513,-0.7903037780676043,-1.0127481783344967
c1ccc(Nc2nn[n-]n2)cc1,0,0.6127501599213806,0.735956618411455,1.0803431648759594,-2.0475034809220976,0.9014211614044693,1.1037327613471697,-1.4899371751541952,-1.6621541549579892,-1.1653126669280838,-1.3520654283080038,-1.0906944338037374,-0.6509571014555835,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-1.2520384002529585,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.980776948204006,-1.2048220486920576
Clc1n[nH]c(-c2[nH]nnc2Cl)n1,0,-0.5295288976454958,0.5394792929929297,1.898696469801304,-0.6006911449423187,2.0949886490282275,1.4157503251216863,-1.6106976198036058,-1.5255976646199754,-1.1997091465471268,-1.3520654283080038,-1.0906944338037374,0.32166828267046377,-1.148288277296157,-1.0878422188329833,-0.032038204981564684,-0.9383108840896073,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-2.0324911595279276,-0.9837912870502545
[S-]c1nc2ncccc2o1,0,-0.0554403245642355,0.6210247386819202,1.9370837114899415,-1.6464918006032219,1.9622553195703787,1.6999339723779274,-1.581692413758671,-1.5977192596909067,-1.1653126669280838,-0.8293902885279163,-0.7755830600236329,-0.9996612734016732,-1.148288277296157,-1.0878422188329833,-0.5447718986311135,-0.612535023807573,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-2.238173865447219,-1.2541177289608965
Nc1n[nH]c(-c2ccc(F)cc2)n1,0,-0.30267080382391354,0.27318707937323716,0.41601098916528795,-1.1752320872719066,1.5202857994959733,1.283437756833591,-1.3311403766015166,-1.528427271746171,-0.38056679000123983,-0.8325539080005597,-1.0906944338037374,-0.6656545277980279,-1.148288277296157,-0.48439324619496044,0.09864095688778883,-0.931554533052094,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-1.8237168688796674,-1.190655656589557
Nc1nc(N)c2nc[nH]c2n1,0,-0.40984855753540517,0.5600648696733753,2.1204588019110315,-1.088283151851109,1.498837781030146,0.8491794786442304,-1.460585293438358,-1.6374361776811444,-1.9500585438549276,-1.3520654283080038,-1.0906944338037374,-0.3610426348792712,-1.148288277296157,-1.0878422188329833,-0.47341875158739716,-0.07849492947401616,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,-0.6776819659931855,-0.5335072233225513,-2.0926610681350613,-1.0554801775461768
Clc1nc2ncnc-2c[nH]1,0,0.2627965301801151,0.6757629619344402,1.827555738795796,-0.9526120440537025,1.5913765641820736,1.2255751405268027,-1.6184033781388878,-1.6621125208704917,-1.1997091465471268,-1.3520654283080038,-1.0906944338037374,-0.3610426348792712,-1.148288277296157,-1.0878422188329833,-1.0583725169632412,-0.07397061707572776,-0.802431837580609,-1.2215244047517155,-0.3277017977070136,1.6164522423393763,-0.5335072233225513,-2.315122604497634,-1.2228806833721857
