SMILES,ALDH1_inhibition,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
Cc1ccccc1-n1nnnc1SCC(=O)NCC1CCCO1,1.0,0.5396879627634967,0.9814925978893116,0.0009236921861542336,0.19013819957896466,0.9357333993175532,1032.535362684226,5085.399861658457,5434.094270090143,4.15982500007458,0.20419013562210875
CCCn1c([S-])nc2ccc(C(F)(F)F)cc21,1.0,0.43557354854562896,0.9689301304911547,0.0012394467707670057,0.24695004264943746,0.8129170160632107,660.1965019039276,2171.2761835979422,2671.889154548235,3.257710732191632,0.13783018892081594
Cc1c(CCOC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)sc[n+]1CC(=O)c1ccc(Br)cc1,1.0,0.7697474624394459,0.9962872633660014,0.0004868380348292393,0.08437779471039557,0.955719257644648,2031.2990183708832,23192.14044893733,24275.512529745454,6.797672976376961,0.10419103755438672
COc1ccc(C/C(C)=N/NC(=O)c2ccc(Cl)cc2)cc1,1.0,0.7110880042480712,0.9939092320575332,0.0012329174262399418,0.1085790043049242,0.9453611312106261,776.9750241493391,6859.928745027672,7247.669721374048,4.8438353023724705,0.152950672354554
Cc1cc(C(=O)CN2C(=O)NC3(CCCC3)C2=O)c(C)n1Cc1ccco1,1.0,0.6621014362506605,0.9913769703796277,0.001017990855132878,0.13073830884832954,0.9675843896151672,952.6673105445125,7059.815750703883,7296.847816332714,4.551839959993213,0.1577486445044809
CCOc1ccc(N2C(=O)/C(=C\NNc3nc(C)cc(C)n3)c3ccccc3C2=O)cc1,1.0,0.3699901149601373,0.9506992226288224,0.0002676431568126421,0.30051413318022824,0.7651050317838712,3027.6403073714378,7763.108670545643,10128.392976202378,4.93470751254004,0.14175759320571885
COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CSc1n[nH]c(C(C)C)n1,1.0,0.49258140339151285,0.9725672791624607,0.00046672042413075775,0.22067823626534694,0.9112177595015666,2048.615826074436,8776.384781619436,9634.954576826194,4.7299416972001564,0.18003900774483153
C[C@H](NC(=O)c1[nH]cnc1C(=O)N[C@@H](C)c1ccccc1)C(=O)OC(C)(C)C,1.0,0.6137955494091065,0.9842648421182677,0.0007346191271454466,0.15913020450318388,0.9259479448539384,1386.0831800907456,8496.902895090276,9108.504073851227,4.951218025430542,0.17738307700287348
O=C(Nc1ccc2c(c1)OCO2)c1cc(-c2cccnc2)nc2ccccc12,1.0,0.5177560701465258,0.9797815673543024,0.0005407809556190706,0.19967797044660726,0.842629171990731,1562.141514678187,6600.8022529429845,7833.079608771822,4.652989072323422,0.08123851446891231
COc1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCc4ccccc43)c2)cn1,1.0,0.6492850673076667,0.9898837243353787,0.0007323721538139205,0.1373524265382454,0.9501438812430649,1357.8683202853222,9532.595721362259,10022.372874693863,5.051592449283443,0.12754614482574606
CC(c1ccccc1)[NH+]1CCN(C(=O)CCl)CC1,1.0,0.6360365962773263,0.9870152304983282,0.002011381360890461,0.14670419585074798,0.934953791642247,502.9723220974309,3388.936383492299,3606.517041387878,3.736128408226469,0.26170510473061015
c1ccc(Nc2scc(-c3ccccc3)[n+]2Cc2ccco2)cc1,1.0,0.3863453519226505,0.9602718872151698,0.0006200438596743012,0.27891069486711173,0.7888913346301513,1277.0302033982061,3608.4440647189635,4576.576652607155,3.7667122285788124,0.1443602783911643
CCN(CC)S(=O)(=O)c1cccc(NC(=O)c2ccccc2Br)c1,1.0,0.5459222071264599,0.9827397101687165,0.0007000465440019106,0.18487028181402826,0.9024523974673617,1289.832149219911,6300.548761209864,6982.113188138965,4.20856973064921,0.1218735763091066
O=S(=O)(c1cccc(F)c1)N1CCN(C(=S)NCc2ccccc2)CC1,1.0,0.6739003730031969,0.9919084982412698,0.0008958809236300012,0.12540807800098852,0.9578747475987397,1081.7562495761192,8309.449676911876,8675.520130211193,4.790460606022484,0.13012432322965678
COc1ccc(C(CNC(=O)c2ccc(S(=O)(=O)N(C)C)cc2)[NH+]2CCCC2)cc1,1.0,0.6775187417897625,0.9912684631448018,0.000659535964827372,0.12462757429528655,0.9262304946116051,1480.7238015235507,11303.404845088418,12172.503999855351,5.3676501519718105,0.11543800044457539
COc1ccc(OCc2nnc(SCC(=O)N(C)Cc3ccccc3)n2N)cc1,1.0,0.7758715485863471,0.9962325022097145,0.0010456735794614023,0.08284257582622744,0.9783153425748786,977.3842459366009,11897.221269320162,12166.969694531948,5.49695525198361,0.11125951504437685
CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NS(=O)(=O)c2ccc(NC(C)=O)cc2)c1,1.0,0.16949531080348007,0.8664141233321139,0.00017269113149487634,0.49104714732862265,0.7384365368231709,4448.831546311677,6683.097880757707,9057.103599339873,4.445700110919113,0.2597644876451726
O=C(CNc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1)N1CCc2ccccc21,1.0,0.23173040549040108,0.8994384217183514,0.00019675468458923794,0.4258709037730652,0.7201532413760648,3741.0960811907557,6562.830146016158,9036.311505083508,4.5236551332774795,0.20005029516791178
COc1ccccc1NS(=O)(=O)c1ccc([O-])c(C(=O)OCC(=O)N2c3ccccc3CC2C)c1,1.0,0.5460459543714721,0.979916225630739,0.000414688639220872,0.19027013738970439,0.9245805300650278,2427.8369292186194,12425.295124859287,13392.076225975234,5.326220009916294,0.17655381260198025
O=C1COc2ccc(C(=O)COC(=O)c3cnc(Cl)c(Cl)c3)cc2N1,1.0,0.7059804378628859,0.9851301293592893,0.0011087775740025484,0.12496766015766018,0.9139829546349171,1006.722405444632,9222.722231279839,9937.808076711583,5.115209525421212,0.0747488722263074
Oc1nc2ccccc2c(O)c1O,1.0,0.3581708884646006,0.9507484716871197,0.0020821706408938826,0.3099382365696846,0.6909130837486207,331.86763088431127,739.8430901327686,1070.7981894442084,2.459029543901763,0.0063490988421673914
CC1=C(C(=O)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)NC(S)=[NH+]1,1.0,0.16862558528609886,0.8601776182007612,0.0002744903350005379,0.5099315063453516,0.6397158535856774,2343.8427952065686,2932.6316382711125,4594.467163782801,3.731179549673852,0.29328940877306087
O=C(CCl)Nc1cc2[nH]c(O)nc2cc1Br,1.0,0.3460215695930263,0.9473381321389704,0.0006232845050226142,0.3192814852787157,0.6947151447389465,1132.0865774120389,2455.3425392743657,3539.167473053795,3.4202817939018018,0.031691155231873984
CC1(C)C(=O)Nc2ccccc2N1C(=O)Cn1ncc(Cl)c(Cl)c1=O,1.0,0.4869638923112209,0.9758041079935346,0.0007276807455247279,0.21798959256327785,0.9186698540337623,1262.5569109981632,5334.781241086195,5812.947263537246,4.033904188805525,0.24839736585347155
COCCCN(C(=S)NC(=O)C(C)(C)C)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,1.0,0.2037736363157756,0.890957324681362,0.00028983981775605413,0.44347931644914806,0.8141380106375374,2911.912482383287,5444.83206387109,6675.03963916888,4.093318933159162,0.3122950422706396
CCCN1C(=O)/C(=C/c2c(N3CCNC(=O)C3CC(=O)OC)nc3c(C)cccn3c2=O)SC1=S,1.0,0.20201499297382833,0.8933281751078679,0.00017050810106342845,0.4488152550317116,0.7001345167367617,4132.282099629838,6451.293447831337,9222.349364994077,4.380340355996346,0.22271273855679627
COc1ccccc1N1CCN(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)CC1,1.0,0.6029787889735226,0.9873111359175335,0.0007089430030458859,0.15754835710290085,0.917144238058393,1314.7113183035272,7663.225752041928,8360.573911115524,4.857065381693755,0.182387981679255
O=C(N/N=C/c1ccccn1)c1sc2ccccc2c1Cl,1.0,0.7423677728619044,0.9954915917475968,0.0016624718424141246,0.09480938502073774,0.9239074175981378,555.8668867518238,5418.856723407056,5865.29572548999,4.329700573082714,0.0362346504895413
O=C(/C=C/c1cccc(F)c1)c1ccc(N2CCOCC2)cc1,1.0,0.7537742913605296,0.995730004744692,0.0014151879907449288,0.09054018610466125,0.9181524209276445,667.7111892549567,6828.598282467467,7432.480938317635,4.895272554694761,0.03135192355390749
C=CCSC(N)=[NH+]/N=C/c1cc(Br)cc([N+](=O)[O-])c1[O-],1.0,0.4678338718877476,0.9722939860424338,0.00057308399884134,0.22960092618898295,0.8307007322174735,1457.9409266777034,5372.319530996993,6459.150978884682,4.29734226833574,0.1291423318283337
O=C(NC(=S)NNC(=O)c1ccccc1F)c1cccnc1,1.0,0.767520438064535,0.9963663284283161,0.0018614765054691506,0.08495852349290159,0.9546027358297355,516.6800321195233,5801.691312209351,6080.262257745619,4.412563119820251,0.048471073453863395
S=C(N/N=C/c1cccs1)NC1CC2CCC1C2,1.0,0.6225314262012464,0.9869032248595762,0.0015828104964611188,0.15103936232423543,0.9057159917836174,616.4179940907422,3806.226099545352,4188.808357037287,3.9227270753562222,0.14289910142151835
COCCCNC(=S)NNC(=S)Nc1ccccc1,1.0,0.633744684928667,0.9888332327698712,0.001348294669395626,0.14412308216401357,0.9169393043130512,727.3050414842758,4703.836015098529,5126.3941126743175,4.202383243420653,0.1135367930611835
CN(C)c1ccc(SC#N)cc1,1.0,0.6164360646898424,0.9884611931802011,0.004175032350375982,0.15137194401335735,0.935368667224281,223.9487228565526,1383.6325014567647,1480.725691401311,2.9431883398695784,0.18323569416268612
NNC(=O)c1ccc(Oc2cc(Cl)cc(Cl)c2)o1,1.0,0.5739535698941417,0.9848296419245243,0.001110440979938776,0.17163501804616707,0.859745735246161,779.145777746988,3940.6224064195862,4584.531072387228,4.023399390049444,0.06717958132071937
Cc1ccc(S(=O)(=O)Nc2cccnc2Oc2ccc(Cl)cc2)cc1,1.0,0.4383264220338602,0.9537874889481934,0.0006400383473873157,0.26758797729150896,0.8978961544726104,1547.6388052740056,5624.074971253672,6205.740925549141,4.216311475283595,0.2777823976165384
COc1ccc2c(c1)[C@]1(C)CCC(=O)C[C@H]1CC2,1.0,0.43674295728530516,0.968896113895027,0.0015055545752511667,0.24625132895417784,0.8354201204618159,559.6575165678835,1901.855885679964,2275.6042419098076,3.1134101645840753,0.23811425664509844
COC(=O)NC(/C(C(=O)OC)=C(\C)[NH2+]Cc1ccccc1)c1ccc2ccccc2c1,1.0,0.2735190889285398,0.9280193893582378,0.0002904145764139124,0.36746155735516434,0.7977842121232029,2789.340052711319,6088.69140511939,7633.969745593347,4.4361947558209245,0.2963875781108204
COc1cc(C=O)c([N+](=O)[O-])cc1OC,1.0,0.2832556435895996,0.92107456567177,0.0009844042143362516,0.3880117309391147,0.6286317070531232,645.0953463874099,1045.3701289936848,1662.8083691137163,2.817675742708666,0.049771320208016695
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CC[NH+](C)[C@@H]1N2C,1.0,0.5425105508500684,0.9821470098059665,0.0015229120646648028,0.1875802423951939,0.9246672333211713,609.0472284608105,3007.377360724132,3252.518954041566,3.525076728490523,0.2186646969228767
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])C(C)(C)CCC1O,1.0,0.7952203126218541,0.9972786013114794,0.0015644260649976718,0.07370348241344818,0.9478051847710409,606.152881941641,7796.270459959737,8225.523545364047,5.1338309102890545,0.08105813305915235
COc1cccc(C(=O)CC2c3c(c(Br)c4c(c3OC)OCO4)CC[NH+]2C)c1,1.0,0.4644060269836904,0.9717106197762438,0.000501608733507592,0.2323185733662659,0.9003778369607891,1819.7252694271942,7137.751613282625,7937.368688282855,4.3346094141461196,0.28300129931393664
C=CCOC(=O)C1(C(NC(=O)OC)c2ccccc2)C(=O)Cc2ccccc21,1.0,0.05793430085382005,0.7208148524734717,0.0003307324870135442,0.6849525669455069,0.8259788052275571,2495.2316168483326,3005.7316515229877,3676.731210829685,3.477534064285328,0.5864947864981682
COC(=O)C12CC3=CC(CC3=O)Cc3ccccc3[C@@H]1CNC2=O,0.0,0.08395890552389015,0.7788751237862048,0.00043971368157083937,0.6262225953225464,0.7171678013445427,1634.7727600957312,1872.0010473519044,2610.9405823506604,3.0660726024547906,0.5461034528517629
CCON=C1C(C)(C)C(C)(C)C(C)(C)C1(C)C,0.0,0.22990821697271452,0.9151499373321015,0.001331627824555394,0.40277364427758683,0.8753244330305231,657.4829345950502,1429.7509531421451,1633.5744942238205,2.7876051289771953,0.4792108551541068
c1cncc(C[NH2+]CCN2CC[NH2+]CC2)c1,0.0,0.7675343241078403,0.9959033786590338,0.003717856791956538,0.08602283815796351,0.9665471986142464,269.90105457370373,3115.894342537337,3223.471076981848,3.8523313678332065,0.15764874612644944
CC(C)c1cc(C[NH+](C)C)c(O)c(C(C)(C)C)c1,0.0,0.19940781386813838,0.8839082273214507,0.0005882113973224251,0.4667228921995948,0.6475074611036756,1107.3224245786105,1535.9042631976445,2373.305429457599,3.164719865782369,0.2448788288394808
C[C@@H]1CCCC(CC(=O)[O-])(CC(=O)[O-])C1,0.0,0.15201585463989079,0.8609726965977625,0.0013327932408153382,0.5019039368291085,0.8299530808207691,637.2383767855821,1052.32058574616,1272.1321550799416,2.641261159615822,0.6054983512274572
CC(CCc1ccccc1)[NH2+]C(C)C(O)c1ccc(O)cc1,0.0,0.616278568740792,0.9859627166779742,0.0012572775975992702,0.15498591705240333,0.9250376196772863,798.1612920561504,4879.767751054654,5263.127507615031,4.265845297914984,0.1983724232919794
NC(=[NH2+])N[C@@H](CCC(=O)[O-])C(=O)[O-],0.0,0.24902595320323062,0.9168750538729544,0.0016203722712460906,0.39359916149506496,0.7825248050561763,503.8495815579693,999.4755663529762,1280.7031239493858,2.718841165324643,0.3798491832721599
CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CC[NH+](CC)C2)c1O,0.0,0.44833136461226175,0.9709464115929182,0.0006648611781895268,0.23861532561016272,0.8474119794565509,1277.9675249671006,4547.532887384167,5364.797996113091,4.045321557121193,0.17245266380897362
C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0.0,0.5110924684645529,0.976986785805764,0.0011802758642207663,0.20719786230682943,0.917199839844493,810.7957611046928,3659.068258503703,3979.5785939905813,3.7235442620724135,0.2635596549514864
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1[NH+]2C,0.0,0.35007246039553397,0.9518744475212912,0.0008865104141526602,0.30452681379775826,0.8842198982966816,1001.895377657365,2924.5848226156736,3307.8150307402125,3.446646894351088,0.3142424466840366
CC(c1cc2ccccc2s1)N(O)C(N)=O,0.0,0.4899418282410467,0.975815898681117,0.00208922233211587,0.21761623403576422,0.9389210951559924,449.99466612609103,1950.3381588318407,2078.345536455759,3.0775935423212903,0.21882795749106493
C/C=C1\C2C=C(C)CC1([NH3+])c1ccc(O)nc1C2,0.0,0.2242243390138587,0.9077965168158588,0.001360502139024005,0.4192125790439646,0.9654400758334841,710.1732325248133,1635.610479962776,1694.2043174889338,2.8812207471398588,0.6102279052595188
C=C1O[C@@](CO)(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.0,0.3573768417448099,0.9533669008849094,0.001207265544696644,0.29900909034125,0.8416785732201708,704.9542147048178,1994.2844094651457,2367.7441977012063,3.011777321560494,0.2565258608690854
C[C@H]1Cc2c(-c3ccccc3)nc3c(c2CO1)CN(S(=O)(=O)c1ccc2c(c1)OCCN2C)CC3,0.0,0.5091899934644986,0.9781876383528825,0.00039671926993526394,0.2057525086957484,0.9069458338466383,2310.10032118656,10220.64719509853,11266.030180921158,4.91887075184008,0.17331141832690206
COC(=O)CCC(=O)OC1(C)C(=O)C=C2C=C(C3CC3)N(CC(C)C)C=C2C1=O,0.0,0.606132560089119,0.9861733166761255,0.0006962518686571475,0.15801521715722877,0.9044177739389333,1349.5786787568154,7974.095273792726,8783.847786904214,4.7436708213127465,0.1250383242524752
COC(=O)CCCC1=CC2=CC(=O)C(C)(OC(=O)c3cccs3)C(=O)C2=CN1CC[NH+]1CCOCC1,0.0,0.31280314854032387,0.9401357309500357,0.0001614664712147413,0.33789937931449465,0.7511425199877668,4714.690954196941,10539.443256400347,14025.743538353994,5.326195073356606,0.17730692390712063
c1ccc2c(N3CC[NH2+]CC3)cccc2c1,0.0,0.3864779346449959,0.9606127248796759,0.001753135287990898,0.27753746381629607,0.8184713115071958,467.6613065095238,1380.2795963750812,1686.2810555487845,2.8781907913818943,0.21820243790060972
CCC[NH+](CCC)CCc1ccc(O)c(O)c1,0.0,0.41069057386358077,0.9613639258831219,0.001299353224341329,0.2681322378857332,0.9018693979716413,709.7144138899546,2433.731284810082,2700.7567204241905,3.4995061813594726,0.3235097383122492
COc1cc2c(cc1OC)C(=O)N(C)CC2,0.0,0.3730500772880921,0.9558047733525765,0.0012696517346332645,0.29397299238754715,0.7242021448074771,570.4596296560645,1405.471236362928,1940.6943643610593,2.975022071877973,0.08463947324280068
Cn1c(=O)c(C(=O)COC(=O)c2cc(C(F)(F)F)nc3c(C(F)(F)F)cccc23)c(N)n(CC2CC2)c1=O,0.0,0.5896732142108582,0.9864079006552714,0.0003630548282665003,0.16352910393291128,0.9103997071767145,2514.191113828211,14094.232671921229,15482.804495684386,5.425061513285183,0.13997423295063416
C=C(C)C1CC=C(C)C(O)C1,0.0,0.3632849951048044,0.9530323746898512,0.0036732582199027934,0.2976262972041701,0.8692886319955871,238.8637210235798,705.6619478112765,813.0316981672335,2.401738875160992,0.3387648407927695
C=CCOC(=O)C(C(C)=O)C(NC(=O)OC)c1cccc(C)c1,0.0,0.18163662906499406,0.8819696920859752,0.00044442579480537074,0.4679180647495607,0.7289603801326654,1656.3608272068602,2589.374580525053,3553.7403068998924,3.494167655568392,0.3048764554900656
CC[N+](CC)(CC)CC(=O)Nc1c(C)cccc1C,0.0,0.4240319749734348,0.9669561924373149,0.0013456030294864865,0.2544915044110943,0.8996977553467349,668.7473265617907,2371.802644463118,2634.5862475418885,3.2811439835380747,0.27802762630469247
CN/C(=N/C#N)NCCSCc1nc[nH]c1C,0.0,0.5518582089553768,0.9822355079836711,0.001627617673650713,0.18392323387534174,0.9180768671007886,574.5716383316682,2917.8845645387887,3175.1479319831706,3.6321104077532156,0.1958725120803184
COc1ccccc1N1CC[NH+](CCn2c(=O)[nH]c3c([nH]c4ccccc43)c2=O)CC1,0.0,0.7919020029714321,0.9971436445750005,0.0010724581665593376,0.07539415588054525,0.9707091969738558,907.4987796453381,11688.318292507905,12042.214762972273,5.412482339981949,0.1027283176892794
CCCNC(=O)OC[C@@H]1O[C@H](CCON=C(C)C)C=C[C@@H]1Oc1ccc(OC)cc1,0.0,0.3294732564058491,0.9380410770941816,0.0002276325004015718,0.3362164069692864,0.7322239670313831,3410.471352140475,7540.459917798539,10267.046901029764,5.017504083325672,0.133751929778723
CSC(=[NH2+])NCCCC([NH3+])C(=O)[O-],0.0,0.6393139161869197,0.9884500863944563,0.0031481472251131287,0.14314065329257347,0.9418205274189748,314.3881664440517,2162.0996824284975,2289.5173366890417,3.3925942220019025,0.2094223197841457
COC1CC(OC2CC[C@@]3(C=O)C4CC[C@]5(C)C(C6=CC(=O)OC6)CC[C@@]5(O)C4CC[C@]3(O)C2)OC(C)C1O,0.0,0.7085297279829691,0.9938634163536582,0.0005518599521129891,0.10999287289327704,0.9646806558550496,1752.7127400404547,15451.78432191518,16020.090635514207,5.501010893383309,0.15795368213652397
CC(N/C(=N/C#N)Nc1cc[nH+]cc1)C(C)(C)C,0.0,0.5315205185562395,0.9800495894214404,0.0019017605397310083,0.19617321192670278,0.9553283502907393,505.5392064192676,2490.6626791283734,2608.143496560525,3.3705986219441413,0.27727917195488194
C/C=C/c1ccc2c(c1)OCO2,0.0,0.6373867840980718,0.9898886692179414,0.005084256352147759,0.14084335239933948,0.8672922625984512,172.9142894793369,1066.9742206834385,1229.8795137867207,2.759252535038063,0.04555214139152039
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,0.0,0.32498801721662396,0.9448584718331576,0.0012073050549945136,0.3237760557048056,0.8066277093260474,669.7591221297455,1692.3695065914696,2096.175913335894,3.0001545150201023,0.26023061946921233
O=C(CSc1nnc(-c2ccc(C(F)(F)F)cn2)o1)Nc1ccccc1Cl,0.0,0.7372536693808913,0.9944871302787794,0.0008670429951747511,0.09875801884798151,0.9434882335488007,1193.0286352002408,11590.66081677232,12281.123647256598,5.495264699033601,0.05773286227306953
Cc1nc(N)nc(COc2ccccc2)n1,0.0,0.6279391906479057,0.989364801772858,0.0024839819140066053,0.14534766353463252,0.9250376912712058,372.3623456288875,2370.3139698660707,2563.661197871466,3.5027284417764264,0.17642542429571695
Cc1ccc2c(c1)oc(=O)n2CC(=O)c1ccccc1,0.0,0.5048298995909751,0.9773222871429524,0.0013164416455675673,0.20831874741451037,0.8778698187471436,680.843493204298,2890.8937737601727,3287.9104008788163,3.581614451130638,0.17878603273678906
c1ccc2c(c1)CCCN2c1nc(N2CCOCC2)nc(N2CCOCC2)n1,0.0,0.24223647835253298,0.9038812000686411,0.00023199325498692532,0.42776511687945107,0.6213383612337656,2679.477728887641,3891.3531280928014,6263.509602688965,4.0961074274045846,0.12091967401507216
O=C(Nc1ccccc1Cl)N1CCCN(c2nc(-c3ccccc3)ns2)CC1,0.0,0.7265410117092983,0.9946934583600999,0.000833465366160617,0.10182999065893486,0.9354407589746995,1133.7625575721686,10458.765705725298,11183.437326571777,5.244840388416984,0.08493230991628167
CC(C)(C)c1ccc([NH+]=C2SCC(=O)N2Cc2cccs2)cc1,0.0,0.4869652547398221,0.9733193825883089,0.0007687528942861425,0.22107489401742736,0.889706326343876,1190.7466499941515,4921.459919463427,5521.430505147668,4.099781232637705,0.21678323650424977
COc1cccc(NC(=S)Nc2cc(C)cc(C)n2)c1,0.0,0.636323923740324,0.9890566881526721,0.0014013974073384095,0.1425833471708443,0.8797869290801177,663.3926357938536,4161.94240580178,4720.985734003191,4.073643625545183,0.050178225033756185
COc1ccc(C(C)=O)cc1COc1ccc(Cl)cc1Cl,0.0,0.3834229550597796,0.9545109330513706,0.0005911990691598365,0.2883127197791806,0.8000305176456066,1365.3249332160437,3893.2269775240043,4887.829311222338,3.9464071037756745,0.12037254781226217
CC(C)N(CCC#N)C(=O)Nc1ccc2c(c1)CCO2,0.0,0.5278903449263126,0.9804141868437902,0.0012239266385418591,0.1950734287530049,0.877735062824712,730.0640173103567,3299.065428470768,3762.03825642807,3.77316891788299,0.16950223131731038
O=C(NNc1ccc(F)cc1)c1c(F)cccc1Cl,0.0,0.5120401189674746,0.978424084164006,0.001253017066543616,0.20397666560957287,0.8944937208633725,718.4842679779592,3197.0361878264694,3571.7563783273654,3.6365878788750274,0.18083561019660638
Nc1nnc(CSCc2ccccc2Cl)s1,0.0,0.5542347379510388,0.9826833467225807,0.001535303008489581,0.1825539328328264,0.9107217769610735,600.9444592282617,3030.958188367315,3330.3646559035524,3.5775414763172035,0.1432079423247961
N#C/C(=C\c1cccc(O)c1)C(=O)Nc1ccc2c(c1)OCCO2,0.0,0.7677666692292494,0.99623049642839,0.0015952903403603357,0.08490289852070813,0.9375778356617082,608.0248880020132,6733.810882731702,7180.319388653045,4.746171481175986,0.04876461009473683
Cc1cccc(NC2=C(C#N)C(=O)NC3(CCCC3)S2)c1,0.0,0.4402177754930919,0.9687453705454852,0.0010874951548326226,0.24619561679553184,0.9103858858773224,846.2882004195232,3138.7527668379016,3451.0945083996367,3.5234411305786866,0.24737844002892323
Cc1ccc(OCC(=O)Nc2ccc3c(c2)nc(CC[NH+]2CCN(C)CC2)n3C)cc1,0.0,0.7212294616162216,0.9937244313753482,0.0007364386412858221,0.10544224974460144,0.9416750163517132,1398.1444992890977,13105.11242462887,13881.599194373051,5.782336538843315,0.09973858735239385
O=C([O-])c1ccc2c(=O)n(-c3ccc(F)c(Cl)c3)c(=S)[nH]c2c1,0.0,0.6135843223822924,0.9884530041859382,0.0010493769570212182,0.15149252927165305,0.9058249177673773,864.0253255697771,5165.103372843805,5703.603424170182,4.095475273067384,0.10895258802570518
CCOC(=O)Nc1cc(NC(=O)OCC)c(C)nc1C,0.0,0.301110599908343,0.9317826353417272,0.0004646541445198711,0.36299965911330273,0.6508554651151253,1400.7507229509233,2511.787407942057,3859.076434609654,3.7165803092397915,0.05589772916178652
Nc1nnc(SCc2cn3cc(Cl)ccc3[nH+]2)s1,0.0,0.5040037453916898,0.9719207087122876,0.001263227527424543,0.21820180874886597,0.837593506102956,869.7111281588361,3705.1404485049216,4341.009372364499,3.844970911106522,0.13955712774536466
O=C(c1cc(=O)c2ccccc2o1)N1CCN(c2ccccc2)CC1,0.0,0.6036321353097979,0.9870861198784588,0.000977663865069538,0.15749657738847395,0.9081152912777452,946.2160336896474,5523.25667927338,6081.4756254137765,4.330474289214472,0.14028120591507315
CCS(=O)(=O)N1Cc2ccccc2CC1C(=O)Nc1cccc(C)c1,0.0,0.3446747242596403,0.9447468279096821,0.000511223273125304,0.3162984242827261,0.8029763109238939,1619.4895470340882,4217.016039483397,5240.43702215005,3.928186979886422,0.19964266907137293
O=C1CN(C(=O)COC(=O)CNS(=O)(=O)/C=C/c2ccccc2)c2ccccc2N1,0.0,0.626356106548015,0.9883985171998922,0.0006156038445690953,0.14770836677311494,0.9365098132218204,1620.375721731549,10329.463872964332,11034.753736723309,5.168290141236514,0.13948426455371718
CCOc1ncccc1C(=O)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,0.0,0.6999256412068667,0.993447716160226,0.0009846723921189595,0.11375589179583101,0.9642035128125019,981.9897531173552,8359.845349415604,8668.942236532366,4.864686955469633,0.16854764054709206
N=c1sccn1CC(=O)Nc1cccc(S(=O)(=O)N2CCCCCC2)c1,0.0,0.6459916319193362,0.9892959932922197,0.0008558349446525033,0.1398033057513736,0.9545616322651108,1167.3084959653627,8209.864104881188,8591.12952404849,4.766022872689322,0.17800374200029417
CCC(=O)c1ccc(OCc2ccc(C#N)cc2)cc1,0.0,0.758458684164071,0.9910377148100796,0.002830170393597744,0.09728632233357934,0.9360260568232267,425.5378781960523,4898.51387422671,5189.458579617327,4.436123909169244,0.09405007613018204
COc1ccccc1NS(=O)(=O)c1ccc([O-])c(C(=O)OCc2cccc([N+](=O)[O-])c2)c1,0.0,0.48247575318422725,0.9728482063735008,0.00043276224732829386,0.22482630439569676,0.9319391917754224,2216.154670438701,9444.596700012658,10091.554777494355,4.870890396152015,0.20026480484203715
CN(C(=O)COC(=O)c1cccnc1O)C1CCCCC1,0.0,0.694586694393392,0.9932832814734855,0.001701825326068302,0.1155383645772513,0.944986397955588,560.6800657216116,4573.483546142777,4844.871071242963,4.130924847266166,0.1489271792784663
COc1ccc(N2C(=O)CC(NNC(=O)c3cc(C)oc3C)C2=O)cc1,0.0,0.7511225117113269,0.9953745431374335,0.0013685185410792318,0.09261142393150658,0.968863825320906,733.1650093065045,7819.732467849224,8059.168696505134,4.818353320238563,0.1126388781201361
C/C(=N\Nc1ncc(Cl)cc1Cl)c1ccccn1,0.0,0.5766431247629089,0.9851202253939662,0.0013355356026210684,0.17002287996813908,0.8776999632436798,684.5083847357035,3519.592503064826,4017.682840750039,3.8225240959230815,0.14441721327253745
Cc1ccc2c(Cl)cc(Cl)c(OCC(=O)NCCc3ccccn3)c2n1,0.0,0.4828772289413207,0.9717427834538052,0.0005437394592177217,0.22569614267580854,0.8766748495995647,1670.7977508938588,6822.666891554171,7747.789941147426,4.551324683042195,0.16309958449508982
CCOC(=O)c1ccccc1NC(=O)CSc1nc(O)c2ccccc2n1,0.0,0.4964173781952702,0.9765603587808253,0.0005773051484851923,0.21276223005807382,0.8996738677231167,1566.4038718012248,6752.3662066137085,7492.9377565131745,4.5340204804860536,0.16924441829771358
