,SMILES,ALDH1_inhibition,Sim_inh0,Sim_inh1,Sim_inh2,Sim_inh4
437,Fc1ccccc1CNc1ccc(Cl)c(Cl)c1,0,0.25,0.20833333333333334,0.23809523809523808,0.18309859154929578
438,N#Cc1c(-c2ccc(F)cc2)noc1N,0,0.19148936170212766,0.21311475409836064,0.3877551020408163,0.2987012987012987
439,c1ccc(C(c2c[nH]c3ccccc23)c2c[nH]c3ccccc23)nc1,0,0.15625,0.25,0.32432432432432434,0.265625
440,[S-]c1nccc(-c2cc(Cl)sc2Cl)n1,0,0.11363636363636363,0.15517241379310345,0.22,0.25675675675675674
441,Nc1nnc(SCc2ccc(Cl)cc2)s1,0,0.1702127659574468,0.1774193548387097,0.21818181818181817,0.25316455696202533
442,Clc1ccc(Cn2nnc(-c3ccccc3)n2)cc1,0,0.17391304347826086,0.2,0.17857142857142858,0.3611111111111111
443,N#Cc1ccc(Oc2cccnc2)cc1C#N,0,0.14285714285714285,0.20833333333333334,0.3333333333333333,0.2727272727272727
444,c1ccc(OCCOCCSc2ncccn2)cc1,0,0.13725490196078433,0.2459016393442623,0.22807017543859648,0.3972602739726027
445,Nc1nnc(SCc2ccc(F)cc2)s1,0,0.1702127659574468,0.1774193548387097,0.21818181818181817,0.25316455696202533
446,Nc1cc(N)nc(SCc2cccnc2)n1,0,0.1951219512195122,0.15517241379310345,0.19607843137254902,0.273972602739726
447,c1ccc(OCc2nc(-c3ccccc3)no2)cc1,0,0.1111111111111111,0.2786885245901639,0.38461538461538464,0.40540540540540543
448,c1ccc(CSc2ncnn2Cc2ccccc2)cc1,0,0.16666666666666666,0.21311475409836064,0.21428571428571427,0.42857142857142855
449,FC(F)(F)c1ccc(-n2ccnc2)nc1,0,0.2894736842105263,0.15517241379310345,0.22,0.34782608695652173
450,Nc1nonc1-c1noc(-c2ccccc2)n1,0,0.19148936170212766,0.23333333333333334,0.44680851063829785,0.3698630136986301
451,Nc1nnc(CSc2ccc(Cl)cc2)s1,0,0.16326530612244897,0.20967741935483872,0.21052631578947367,0.2625
452,Nc1nonc1OCCc1ccccc1,0,0.15,0.3181818181818182,0.42105263157894735,0.44871794871794873
453,Nc1[nH+]c(-c2ccc(Cl)cc2Cl)cn1N,0,0.2,0.16417910447761194,0.2413793103448276,0.2839506172839506
454,c1coc(CNc2nc3nonc3nc2NCc2ccco2)c1,0,0.16071428571428573,0.3387096774193548,0.375,0.4155844155844156
455,[NH3+]CCSc1nc2ccccc2s1,0,0.13043478260869565,0.37254901960784315,0.2549019607843137,0.3333333333333333
456,[NH3+][C@H](Cc1ccccc1)c1nnn[n-]1,0,0.15,0.23076923076923078,0.23404255319148937,0.2857142857142857
457,Clc1ccc2c(NCCNc3cc[nH+]c4cc(Cl)ccc34)cc[nH+]c2c1,0,0.16666666666666666,0.2982456140350877,0.21428571428571427,0.3333333333333333
458,Nc1ncnc(Nc2c(F)cccc2F)n1,0,0.2,0.15789473684210525,0.25,0.2602739726027397
459,c1ccc(Cc2cc[n+](Cc3ccccn3)cc2)cc1,0,0.2727272727272727,0.2,0.17391304347826086,0.36507936507936506
460,N#Cc1c(-c2ccccc2)cnnc1N,0,0.20512820512820512,0.16071428571428573,0.2553191489361702,0.28169014084507044
461,Clc1ccc(Cn2cccn2)cn1,0,0.2,0.2222222222222222,0.2,0.3333333333333333
462,N#CC(c1ccccc1)c1cccc(Cl)n1,0,0.16129032258064516,0.125,0.17073170731707318,0.19402985074626866
463,c1ccc(OCc2nnc(-c3ccccc3)o2)cc1,0,0.11764705882352941,0.29310344827586204,0.40816326530612246,0.3835616438356164
464,Nc1cc(-c2ccccc2)nn1Cc1ccccc1,0,0.2222222222222222,0.25862068965517243,0.2641509433962264,0.39436619718309857
465,Nc1nnc(Cc2ccccc2F)s1,0,0.16666666666666666,0.21311475409836064,0.25925925925925924,0.28205128205128205
466,Fc1ccc(C[NH2+]Cc2ccccc2C(F)(F)F)cc1,0,0.16666666666666666,0.17647058823529413,0.17391304347826086,0.2112676056338028
467,c1ccc(-c2n[nH]c(-c3cccnc3)n2)cc1,0,0.13157894736842105,0.17307692307692307,0.2222222222222222,0.27941176470588236
468,c1cncc(-c2nc3ccccc3[nH]2)c1,0,0.1388888888888889,0.22916666666666666,0.2926829268292683,0.328125
469,Fc1cccc(Cl)c1C[NH2+]Cc1ccccc1Cl,0,0.17142857142857143,0.18,0.17777777777777778,0.19718309859154928
470,N#Cc1c(CCC[NH3+])n[nH]c1N,0,0.13725490196078433,0.3333333333333333,0.22807017543859648,0.3076923076923077
471,Clc1ccc(COc2ccccn2)cc1Cl,0,0.14634146341463414,0.2037037037037037,0.3409090909090909,0.3188405797101449
472,FC(F)(F)c1cc(-c2cccs2)[nH]n1,0,0.0975609756097561,0.14545454545454545,0.1875,0.18666666666666668
473,Nc1nnc(CCCCc2cccs2)o1,0,0.1568627450980392,0.2222222222222222,0.2909090909090909,0.37333333333333335
474,Clc1ccc2oc(-c3ccccc3)nc2c1,0,0.15384615384615385,0.23529411764705882,0.425,0.2898550724637681
475,Clc1ccc(CSc2nc[nH]n2)cc1,0,0.10638297872340426,0.1864406779661017,0.18518518518518517,0.24675324675324675
476,c1ccc(OCc2nc3ccccc3s2)cc1,0,0.13953488372093023,0.3137254901960784,0.35555555555555557,0.32857142857142857
477,Nc1nc(SCc2ccccc2)ns1,0,0.17777777777777778,0.18333333333333332,0.22641509433962265,0.2597402597402597
478,N#CCCn1ncc2ccccc21,0,0.2,0.32,0.25,0.3939393939393939
479,N#CCCn1nnc2ccccc21,0,0.18181818181818182,0.2962962962962963,0.23076923076923078,0.4117647058823529
480,c1ccc(-c2nn3nnnc3c3ccccc23)cc1,0,0.175,0.18181818181818182,0.22916666666666666,0.3382352941176471
481,Nc1ccnn1Cc1cccnc1,0,0.22727272727272727,0.2631578947368421,0.2692307692307692,0.4
482,c1ccc(CNc2nc3ccccc3[nH]2)cc1,0,0.1951219512195122,0.3137254901960784,0.2978723404255319,0.32857142857142857
483,c1ccc(-c2cnn3nnnc3n2)cc1,0,0.17073170731707318,0.17857142857142858,0.22448979591836735,0.3333333333333333
484,Nc1nnc(CSCc2ccccc2)s1,0,0.20454545454545456,0.22413793103448276,0.22641509433962265,0.3108108108108108
485,Fc1ccc(NCc2cccnc2)cc1,0,0.22857142857142856,0.22,0.2222222222222222,0.24285714285714285
486,Clc1ccccc1-c1n[nH]c(-c2ccccc2)n1,0,0.11627906976744186,0.17857142857142858,0.25,0.2777777777777778
487,Fc1cccc(F)c1C(Nc1nncs1)Nc1nncs1,0,0.16666666666666666,0.1746031746031746,0.25925925925925924,0.26582278481012656
488,[S-]c1ccc2ccccc2c1C[NH2+]Cc1ccccc1,0,0.16666666666666666,0.22448979591836735,0.22727272727272727,0.22857142857142856
489,FC(F)(F)c1ccccc1-n1ccnc1,0,0.2972972972972973,0.17857142857142858,0.2765957446808511,0.3333333333333333
490,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,0,0.17391304347826086,0.14285714285714285,0.2222222222222222,0.2727272727272727
491,FC(F)(F)c1ccccc1-n1ccnc1,0,0.2972972972972973,0.17857142857142858,0.2765957446808511,0.3333333333333333
492,N#Cc1cccnc1Oc1ccccc1,0,0.15384615384615385,0.23529411764705882,0.425,0.3484848484848485
493,c1ccc(-c2nn3cnnc3c3ccccc23)cc1,0,0.1794871794871795,0.18518518518518517,0.23404255319148937,0.34328358208955223
494,Nc1nc(N)c(Cc2ccc(Cl)cc2Cl)c(N)n1,0,0.18604651162790697,0.1694915254237288,0.23529411764705882,0.28378378378378377
495,Clc1ncc(CSc2ccccc2)s1,0,0.13157894736842105,0.17307692307692307,0.1956521739130435,0.20833333333333334
496,Nc1[nH]nc2nc3ccccc3cc12,0,0.19047619047619047,0.21428571428571427,0.2916666666666667,0.3055555555555556
497,Clc1ncc(Cn2cccn2)s1,0,0.1590909090909091,0.1896551724137931,0.16666666666666666,0.3013698630136986
498,C#CCSc1ncc(-c2ccccc2)cn1,0,0.13157894736842105,0.12962962962962962,0.14583333333333334,0.2608695652173913
499,c1ccc2nc(-c3nccs3)ccc2c1,0,0.1388888888888889,0.20408163265306123,0.2619047619047619,0.26865671641791045
500,Fc1ccc(Oc2cnc3ccccc3n2)cc1,0,0.13953488372093023,0.21818181818181817,0.38636363636363635,0.34782608695652173
501,Clc1ccccc1C[NH2+]Cc1ccncc1,0,0.15384615384615385,0.21153846153846154,0.2127659574468085,0.2714285714285714
502,Clc1ccc(CNc2ccccn2)cc1,0,0.2222222222222222,0.21568627450980393,0.21739130434782608,0.2571428571428571
503,Nc1ccc(-c2n[nH]c(-c3ccccc3)n2)cc1,0,0.20512820512820512,0.18181818181818182,0.2553191489361702,0.2638888888888889
504,FC(c1nc2ccccc2[nH]1)C(F)(F)F,0,0.13513513513513514,0.22448979591836735,0.2857142857142857,0.2835820895522388
505,Nc1cc[nH+]c(Oc2ccc(F)cc2)c1,0,0.2,0.22033898305084745,0.375,0.2894736842105263
506,Nc1ccnn1Cc1cccs1,0,0.1956521739130435,0.23728813559322035,0.24074074074074073,0.3561643835616438
507,C1=C(c2ccccc2)Nc2ccccc2N=C1c1ccccc1,0,0.1891891891891892,0.2653061224489796,0.3023255813953488,0.23943661971830985
508,NNc1nc2c(Cl)c(Cl)ccc2s1,0,0.16326530612244897,0.20967741935483872,0.3018867924528302,0.2625
509,Nc1ncnc(Nc2ccc(F)cc2)n1,0,0.21052631578947367,0.14285714285714285,0.20833333333333334,0.2328767123287671
510,Clc1ccc(Oc2cnc3ccccc3n2)cc1,0,0.13953488372093023,0.21818181818181817,0.38636363636363635,0.34782608695652173
511,Clc1ccc(-c2cnc(Oc3ccccc3)nc2)cc1,0,0.13953488372093023,0.17543859649122806,0.2708333333333333,0.32857142857142857
512,Nc1n[nH]c(Nc2ccc(Cl)cc2)n1,0,0.17777777777777778,0.16393442622950818,0.22641509433962265,0.22784810126582278
513,Clc1ccc(CSCCc2ccncc2)cc1,0,0.14285714285714285,0.16,0.13043478260869565,0.2537313432835821
514,c1ccc(-c2n[nH]c(-c3ccccn3)n2)cc1,0,0.13157894736842105,0.17307692307692307,0.2222222222222222,0.27941176470588236
515,N#Cc1cc(Oc2cccnc2)c(Oc2cccnc2)cc1C#N,0,0.13157894736842105,0.24489795918367346,0.375,0.29850746268656714
516,c1ccc(CCc2nc(-c3ccccc3)no2)cc1,0,0.13043478260869565,0.22807017543859648,0.30612244897959184,0.391304347826087
517,Nc1nc(-c2ccc(F)cc2)cc(C(F)(F)F)n1,0,0.21052631578947367,0.14285714285714285,0.20833333333333334,0.2328767123287671
518,c1coc(C[NH2+]Cc2cccs2)c1,0,0.15789473684210525,0.24,0.24444444444444444,0.2222222222222222
519,c1ccc(-c2ccn3nnnc3n2)cc1,0,0.17073170731707318,0.17857142857142858,0.22448979591836735,0.3333333333333333
520,Nc1nnc2[nH]c3ccccc3nc1-2,0,0.1951219512195122,0.21818181818181817,0.32608695652173914,0.30985915492957744
521,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,0,0.17391304347826086,0.14285714285714285,0.2222222222222222,0.2727272727272727
522,c1ccc(-c2noc(-c3cccnc3)n2)cc1,0,0.13953488372093023,0.17543859649122806,0.32608695652173914,0.36764705882352944
523,Nn1c(Nc2ccccc2)nc2ccccc21,0,0.2222222222222222,0.21666666666666667,0.3137254901960784,0.3561643835616438
524,Fc1ccccc1-c1nc(-c2ccccc2)no1,0,0.1276595744680851,0.18333333333333332,0.3541666666666667,0.3472222222222222
525,c1ccc2c(CNn3cnnc3)cccc2c1,0,0.22727272727272727,0.2857142857142857,0.2692307692307692,0.38028169014084506
526,Nc1nc(-c2ccccc2)cc(C(F)(F)F)n1,0,0.21621621621621623,0.14545454545454545,0.2127659574468085,0.2361111111111111
527,N#Cc1cc(N)c(Nc2ccccc2)cc1C#N,0,0.27586206896551724,0.14583333333333334,0.2564102564102564,0.17391304347826086
528,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,0,0.17391304347826086,0.14285714285714285,0.2222222222222222,0.2727272727272727
529,c1ccc(CCc2cccnc2)nc1,0,0.16666666666666666,0.20454545454545456,0.175,0.27419354838709675
530,N#Cc1cc(N)ccc1-n1cccc1,0,0.3333333333333333,0.21568627450980393,0.3333333333333333,0.29411764705882354
531,Fc1ccccc1-n1cnnc1[S-],0,0.23404255319148937,0.15151515151515152,0.22807017543859648,0.3076923076923077
532,ClCc1ncc(-c2ccc(Cl)cc2)o1,0,0.15,0.23076923076923078,0.3488372093023256,0.2857142857142857
533,Clc1cccc(NCc2ccccc2)n1,0,0.2222222222222222,0.21568627450980393,0.21739130434782608,0.2571428571428571
534,Fc1ccccc1Cc1ccc(Cl)nn1,0,0.13157894736842105,0.1509433962264151,0.1956521739130435,0.24285714285714285
535,c1csc(C[NH2+]Cc2ccncc2)c1,0,0.15789473684210525,0.24,0.21739130434782608,0.2753623188405797
536,Nc1ccc(OCc2ccco2)cc1,0,0.24324324324324326,0.3333333333333333,0.4146341463414634,0.2328767123287671
537,Nc1ccn(Cc2ccc(F)cc2)n1,0,0.2222222222222222,0.23728813559322035,0.21818181818181817,0.33783783783783783
538,Fc1ccc(Nc2ccc(-c3ccc(F)cc3)nn2)cc1,0,0.21052631578947367,0.14285714285714285,0.20833333333333334,0.2328767123287671
539,Clc1ccc(CNc2ccccc2NCc2ccc(Cl)nc2)cn1,0,0.18604651162790697,0.23214285714285715,0.23529411764705882,0.3013698630136986
540,c1ccc2c(c1)Nc1nccnc1S2,0,0.18421052631578946,0.18867924528301888,0.29545454545454547,0.2898550724637681
541,c1ccc2c(-c3nn[n-]n3)cccc2c1,0,0.125,0.18867924528301888,0.2391304347826087,0.2898550724637681
542,Fc1ccc(Nc2ccnc(Nc3ccc(F)cc3)n2)cc1,0,0.21052631578947367,0.14285714285714285,0.20833333333333334,0.25
543,c1cnc2ncc3sccc3c2c1,0,0.14285714285714285,0.20833333333333334,0.2682926829268293,0.2923076923076923
544,Clc1ccc(OCc2cnc(Cl)s2)cc1,0,0.13636363636363635,0.25925925925925924,0.2916666666666667,0.2702702702702703
545,Clc1ncnc2c1oc1ccccc12,0,0.15,0.2549019607843137,0.3488372093023256,0.3235294117647059
546,Clc1ccc(Cc2ccc(Cl)nn2)c(Cl)c1,0,0.13513513513513514,0.15384615384615385,0.2,0.2463768115942029
547,c1ccc(Oc2cc(-c3ccccc3)ncn2)cc1,0,0.15384615384615385,0.21153846153846154,0.35714285714285715,0.3484848484848485
548,Fc1ccc(SCCc2ccncc2)cc1,0,0.1111111111111111,0.16,0.13043478260869565,0.2
549,Fc1ccc(SCCc2ccncc2)cc1,0,0.1111111111111111,0.16,0.13043478260869565,0.2
550,Nc1nnc(CC(c2ccccc2)c2ccccc2)s1,0,0.18604651162790697,0.21052631578947367,0.23529411764705882,0.28378378378378377
551,[NH3+]CCOc1ccccc1Cc1ccccc1,0,0.13953488372093023,0.34,0.2708333333333333,0.30985915492957744
552,c1ccc(-c2nc3ccccc3[nH]2)nc1,0,0.14285714285714285,0.23404255319148937,0.3,0.3125
553,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,0,0.22857142857142856,0.17307692307692307,0.2222222222222222,0.3181818181818182
554,c1ccc(COn2nnc3ccccc32)c(COn2nnc3ccccc32)c1,0,0.13793103448275862,0.2727272727272727,0.3448275862068966,0.5068493150684932
555,c1ccc(-c2nc(-n3ccnc3)nc(-n3ccnc3)n2)cc1,0,0.3055555555555556,0.16071428571428573,0.22916666666666666,0.3787878787878788
556,FC(F)Oc1cccc2cccnc12,0,0.16216216216216217,0.24489795918367346,0.34146341463414637,0.27941176470588236
557,N#CCCN(CCC#N)c1nncs1,0,0.2391304347826087,0.20967741935483872,0.1694915254237288,0.4027777777777778
558,c1ccc(CSc2nnc(SCc3ccccn3)s2)nc1,0,0.11627906976744186,0.17857142857142858,0.17647058823529413,0.29577464788732394
559,C[NH+](C)CC#CCOCCOCCC#N,0,0.2619047619047619,0.24561403508771928,0.14035087719298245,0.3287671232876712
560,[S-]c1nnc(-c2cccnc2)o1,0,0.13333333333333333,0.1694915254237288,0.3125,0.3013698630136986
561,c1ccc(-n2nnc3ccccc32)nc1,0,0.24390243902439024,0.1896551724137931,0.26,0.35714285714285715
562,N=c1c2ccccc2[nH]c(=S)n1N,0,0.16981132075471697,0.14285714285714285,0.21311475409836064,0.30864197530864196
563,Clc1cccc(Cl)c1COc1ccccn1,0,0.14634146341463414,0.2037037037037037,0.3409090909090909,0.3188405797101449
564,Clc1ccccc1C(Nc1ncccn1)Nc1ncccn1,0,0.2,0.15789473684210525,0.25,0.2777777777777778
565,N1=C(c2nnn[n-]2)NNC(c2nnn[n-]2)=[NH+]1,0,0.1276595744680851,0.16393442622950818,0.2037037037037037,0.24358974358974358
566,c1ccc(CCNc2ccccn2)nc1,0,0.21052631578947367,0.30612244897959184,0.20833333333333334,0.34328358208955223
567,Nc1n[nH]c(Nc2ccccc2)n1,0,0.1951219512195122,0.17543859649122806,0.24489795918367346,0.24
568,[NH3+]CCc1nc2ccccc2s1,0,0.13953488372093023,0.3958333333333333,0.2708333333333333,0.32857142857142857
569,c1ccc(Nc2nc3ccccc3s2)cc1,0,0.2222222222222222,0.24,0.3333333333333333,0.2753623188405797
570,Fc1ccc(-c2nc3ccccc3[nH]2)cc1,0,0.13157894736842105,0.22,0.27906976744186046,0.27941176470588236
571,[S-]c1nc2c(ccc3ccccc32)[nH]1,0,0.1282051282051282,0.21568627450980393,0.2727272727272727,0.2753623188405797
572,Clc1nn2cnnc2c2ccccc12,0,0.16666666666666666,0.17543859649122806,0.22,0.32857142857142857
573,Fc1ccccc1Nc1nc(Cl)nc(Cl)n1,0,0.21052631578947367,0.16363636363636364,0.2608695652173913,0.2676056338028169
574,Fc1ccc(Oc2ncccn2)c(F)c1,0,0.13636363636363635,0.19298245614035087,0.3191489361702128,0.36231884057971014
575,Nc1cnc(-c2ccccc2)nc1Cl,0,0.20512820512820512,0.16071428571428573,0.2553191489361702,0.28169014084507044
576,Clc1ccc(-c2cnc3ccccc3n2)cc1,0,0.14705882352941177,0.16326530612244897,0.21428571428571427,0.23880597014925373
577,Clc1cc(Cl)cc(Nc2nc[nH]n2)c1,0,0.18604651162790697,0.1694915254237288,0.23529411764705882,0.23376623376623376
578,Clc1ccc(Nc2nc[nH]n2)cc1,0,0.18604651162790697,0.1694915254237288,0.23529411764705882,0.23376623376623376
579,Fc1ccccc1CNc1ccc(Cl)cc1,0,0.25,0.20833333333333334,0.23809523809523808,0.18309859154929578
580,Nc1nc(N)nc(-c2ccc(Oc3ccccc3)cc2)n1,0,0.21428571428571427,0.21052631578947367,0.2857142857142857,0.3013698630136986
581,c1ccc(Cc2nc3ccccc3o2)cc1,0,0.16216216216216217,0.2708333333333333,0.4473684210526316,0.3384615384615385
582,Nc1[nH+]c(-c2ccc(Cl)cc2)cn1N,0,0.2,0.16417910447761194,0.2413793103448276,0.2839506172839506
583,c1ccc(NCc2cccnc2)cc1,0,0.25806451612903225,0.2391304347826087,0.24390243902439024,0.25757575757575757
584,c1ccc(Cn2nnc(-c3ccccc3)n2)cc1,0,0.19047619047619047,0.21428571428571427,0.19230769230769232,0.38235294117647056
585,Nc1nnc(CCc2ccccc2)s1,0,0.18181818181818182,0.25,0.23076923076923078,0.2972972972972973
586,c1ccc(Cn2ncc3ccccc32)cc1,0,0.21052631578947367,0.28,0.2608695652173913,0.38461538461538464
587,c1ccc(Cc2nnc(-c3ccccc3)o2)cc1,0,0.15,0.18518518518518517,0.3181818181818182,0.3235294117647059
588,Clc1ccccc1CSc1ncccn1,0,0.11904761904761904,0.14035087719298245,0.18,0.28169014084507044
589,N#Cc1ccccc1NCc1ccccc1,0,0.26666666666666666,0.21739130434782608,0.25,0.22388059701492538
590,Nc1cc(Cl)ccc1Oc1ccccc1,0,0.2571428571428571,0.21568627450980393,0.36585365853658536,0.2054794520547945
591,Nc1nnn(Cc2ccccc2)n1,0,0.22727272727272727,0.2413793103448276,0.2222222222222222,0.3424657534246575
592,Clc1cccc(Cl)c1COc1ccncc1,0,0.125,0.23529411764705882,0.29545454545454547,0.2714285714285714
593,[NH3+]CCSCc1ccccc1Cl,0,0.15789473684210525,0.2916666666666667,0.16666666666666666,0.2222222222222222
594,c1ccc(CSCCc2ccncc2)cc1,0,0.16129032258064516,0.17391304347826086,0.14285714285714285,0.2698412698412698
595,c1ccc(SCCc2ccncc2)cc1,0,0.125,0.17391304347826086,0.14285714285714285,0.21212121212121213
596,[NH3+]CCc1c[nH]c2ccccc12,0,0.15,0.4883720930232558,0.28888888888888886,0.30434782608695654
597,[NH3+]CCCCCc1cnc[nH]1,0,0.11904761904761904,0.3829787234042553,0.20408163265306123,0.3188405797101449
598,[NH3+]CCc1c[nH]c2ccccc12,0,0.15,0.4883720930232558,0.28888888888888886,0.30434782608695654
599,Clc1nccc2c1ccc1ccccc12,0,0.16666666666666666,0.17777777777777778,0.23684210526315788,0.19696969696969696
600,C#CCCCCCCCCCCCC(O)CC(O)CO,0,0.024390243902439025,0.22448979591836735,0.08,0.13157894736842105
601,C#CCCCCCCCCCCCC(O)CC(O)CO,0,0.024390243902439025,0.22448979591836735,0.08,0.13157894736842105
602,Nc1nc2cc(Cl)ccc2o1,0,0.21428571428571427,0.2545454545454545,0.4318181818181818,0.3194444444444444
603,[NH3+]CCc1c[nH]c2ccccc12,0,0.15,0.4883720930232558,0.28888888888888886,0.30434782608695654
604,NNc1nncc2ccccc12,0,0.1951219512195122,0.17543859649122806,0.24489795918367346,0.273972602739726
605,Nc1ccccc1SCc1ccccc1Cl,0,0.22857142857142856,0.17307692307692307,0.2222222222222222,0.16
606,[S-]c1nccc(-c2ccc(Cl)cc2)n1,0,0.125,0.10526315789473684,0.14,0.2191780821917808
607,c1ccc(Oc2ccc(-c3cc[nH]n3)cc2)cc1,0,0.15,0.2549019607843137,0.3181818181818182,0.2676056338028169
608,Nc1[nH]nc2cccc(Cl)c12,0,0.18181818181818182,0.20689655172413793,0.28,0.2631578947368421
609,c1ccc2c(c1)[nH]c1c3ccccc3sc21,0,0.15625,0.25,0.32432432432432434,0.22727272727272727
610,Nc1nc2ccc(Cl)cc2s1,0,0.2,0.2222222222222222,0.30434782608695654,0.24324324324324326
611,Nc1nc(N)nc(COc2ccccc2)n1,0,0.19148936170212766,0.2542372881355932,0.2830188679245283,0.35135135135135137
612,Nc1[nH]ncc1-c1ccc(Cl)cc1,0,0.17777777777777778,0.18333333333333332,0.27450980392156865,0.2597402597402597
613,Nc1nc(Cl)cc(-c2ccccc2)n1,0,0.21621621621621623,0.14545454545454545,0.2127659574468085,0.2361111111111111
614,Nc1ccnn1Cc1ccncc1,0,0.22727272727272727,0.2631578947368421,0.2692307692307692,0.4
615,Nc1ccn(Cc2ccccc2)n1,0,0.24390243902439024,0.2545454545454545,0.23529411764705882,0.35714285714285715
616,c1ccc2nc3cc4[nH]cnc4cc3nc2c1,0,0.14705882352941177,0.2391304347826087,0.3076923076923077,0.31746031746031744
617,Clc1cccc(Oc2ncccn2)c1,0,0.14285714285714285,0.17857142857142858,0.2765957446808511,0.3333333333333333
618,NNc1nc2c(Cl)ccc(Cl)c2s1,0,0.1702127659574468,0.19672131147540983,0.2641509433962264,0.2375
619,NC1=[NH+]c2ccccc2Oc2ccccc21,0,0.20930232558139536,0.22807017543859648,0.3617021276595745,0.28
620,c1ccc(CSCCc2ccncc2)cc1,0,0.16129032258064516,0.17391304347826086,0.14285714285714285,0.2698412698412698
621,c1ccc(SCCc2ccncc2)cc1,0,0.125,0.17391304347826086,0.14285714285714285,0.21212121212121213
622,c1ccc(-c2noc(-c3ccccc3-c3ccccc3)n2)cc1,0,0.13953488372093023,0.19642857142857142,0.38636363636363635,0.36764705882352944
623,c1ccc2oc(Cc3ccc(Cc4nc5ccccc5o4)cc3)nc2c1,0,0.15384615384615385,0.2857142857142857,0.46153846153846156,0.36923076923076925
624,[NH3+]CCc1c[nH]c2ccccc12,0,0.15,0.4883720930232558,0.28888888888888886,0.30434782608695654
625,Nc1nc2cc(Cl)ccc2o1,0,0.21428571428571427,0.2545454545454545,0.4318181818181818,0.3194444444444444
626,Clc1ccc(CSc2ncccn2)cc1,0,0.125,0.125,0.14,0.2535211267605634
627,Fc1ccc(-c2nnc(Cc3nnc(-c4ccc(F)cc4)o3)o2)cc1,0,0.125,0.2,0.32,0.3424657534246575
628,Nc1cc(N)nc(SCc2ccccc2)n1,0,0.1951219512195122,0.15517241379310345,0.19607843137254902,0.273972602739726
629,N#CCSc1nnc(N)s1,0,0.1590909090909091,0.1896551724137931,0.21153846153846154,0.25
630,c1csc(-c2nn[n-]n2)c1,0,0.1,0.12727272727272726,0.16666666666666666,0.2222222222222222
631,c1ccc2c(-n3cccn3)cccc2c1,0,0.2857142857142857,0.21153846153846154,0.29545454545454547,0.3088235294117647
632,c1cncc(-c2cc(-c3cc(-c4cccnc4)[nH]n3)n[nH]2)c1,0,0.13157894736842105,0.17307692307692307,0.2222222222222222,0.24285714285714285
633,Nc1ncnc2[nH]c(Cl)nc12,0,0.19047619047619047,0.21428571428571427,0.2916666666666667,0.3055555555555556
634,c1cc(Cc2cnc[nH]2)ccn1,0,0.15151515151515152,0.24444444444444444,0.25,0.28125
635,Clc1ccc(Nc2ccccc2)nn1,0,0.21621621621621623,0.14545454545454545,0.2127659574468085,0.2361111111111111
636,Nc1nc(-c2ccccc2)c(-c2ccccc2)o1,0,0.225,0.24074074074074073,0.4523809523809524,0.34782608695652173
637,S=P(Nn1cnnc1)(c1ccccc1)c1ccccc1,0,0.2,0.14285714285714285,0.2,0.2564102564102564
638,Nc1[nH]ncc1-c1ccc(F)cc1,0,0.17777777777777778,0.18333333333333332,0.27450980392156865,0.2597402597402597
639,c1ccc(NCc2ccccn2)cc1,0,0.25,0.2608695652173913,0.23809523809523808,0.2727272727272727
640,c1ccc(Oc2ccc3ccccc3n2)cc1,0,0.17142857142857143,0.2553191489361702,0.43243243243243246,0.3076923076923077
641,c1ccc(C[n+]2cccc(-c3ccccc3)c2)cc1,0,0.26666666666666666,0.16666666666666666,0.16279069767441862,0.28125
642,c1ccc(Oc2cnc3ccccc3n2)cc1,0,0.15384615384615385,0.23529411764705882,0.425,0.36923076923076925
643,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,0,0.21621621621621623,0.16666666666666666,0.26666666666666666,0.2714285714285714
644,Nc1nnc(-c2ccc(Cl)cc2)s1,0,0.18181818181818182,0.16666666666666666,0.23076923076923078,0.23076923076923078
645,Nc1nnc(-c2ccc(F)cc2)s1,0,0.18181818181818182,0.16666666666666666,0.23076923076923078,0.23076923076923078
646,Nc1[nH]nc(-c2ccccc2)c1-c1ccccc1,0,0.19047619047619047,0.19298245614035087,0.2916666666666667,0.2876712328767123
647,c1ccc2[nH]c3c4ccccc4nc-3nc2c1,0,0.14285714285714285,0.23404255319148937,0.3,0.3333333333333333
648,c1ccc(Nc2nn[n-]n2)cc1,0,0.21052631578947367,0.18518518518518517,0.2608695652173913,0.25
649,Clc1n[nH]c(-c2[nH]nnc2Cl)n1,0,0.0851063829787234,0.15,0.21153846153846154,0.25
650,[S-]c1nc2ncccc2o1,0,0.13636363636363635,0.23636363636363636,0.37777777777777777,0.34285714285714286
651,Nc1n[nH]c(-c2ccc(F)cc2)n1,0,0.17391304347826086,0.16129032258064516,0.2222222222222222,0.24050632911392406
652,Nc1nc(N)c2nc[nH]c2n1,0,0.20512820512820512,0.22641509433962265,0.3111111111111111,0.3188405797101449
653,Clc1nc2ncnc-2c[nH]1,0,0.13157894736842105,0.22,0.27906976744186046,0.29850746268656714
